id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49082888,Gran dúplex familiar en Llívia,371245610,Joan,,Llívia,42.46348,1.97689,Entire home/apt,361,2,1,12/8/21,1,1,0,1,HUTG-043643
49084033,"NEPTUNO DARO APARTMENTS,  CON PISCINA",246946696,Global Properties Costa Brava,,Castell-Platja d'Aro,41.81567,3.06124,Entire home/apt,140,1,1,8/7/21,0.21,27,329,1,HUTG-341023
49084131,Apartamento Casa Linda con vistas espectaculares,231443950,Raquel,,Roses,42.25249,3.18545,Entire home/apt,133,2,5,11/7/21,0.79,39,277,5,HUTG-316395
49085258,"EXCLUSIVA VILLA CON PISCINA EN AIGUABLAVA, BEGUR",83883712,Isabel,,Begur,41.93831,3.20547,Entire home/apt,1177,7,0,,,5,177,0,HUTG-054616
49086458,"Great views, large outdoor area & quiet space",395889746,Rebecca,,Palafrugell,41.89761,3.18858,Entire home/apt,99,7,2,6/27/21,0.28,1,89,2,HUTG-033670
49086908,"LAST MINUTE OFFER! FINCA ELS PINS, BIG PRIVATE POOL",127955218,Costa Brava Si,,Llagostera,41.83275,2.86757,Entire home/apt,156,1,3,8/31/21,0.65,51,119,3,HUTG-003865
49087643,Casa Vistamar,395873167,Ines,,Lloret de Mar,41.703152,2.877313,Entire home/apt,145,3,0,,,9,364,0,HUTB-004215
49087943,CASA EN ROSES CON GARAGE,276008416,Yolanda,,Roses,42.26816,3.14471,Entire home/apt,193,2,0,,,2,88,0,Exempt
49091760,"Montserrat - Piso muy cerca Playa, en el pueblo",269248023,Ispa Inter Immo,,Roses,42.26026,3.18278,Entire home/apt,75,1,0,,,63,0,0,HUTG-123456
49093058,SOL - APARTAMENTO  PISCINA Y PARKING A 500M PLAYA,28804825,Carles,,Torroella de Montgrí,42.049229,3.18879,Entire home/apt,50,2,17,11/16/21,2.31,2,298,17,HUTG-056757
49102234,Holiday Homme 7 Rooms,42413526,Mas Carreras 1846,,Bordils,42.03865,2.89856,Entire home/apt,1224,2,1,6/13/21,0.15,3,269,1,HG002471
49104241,AY-5 CALELLA DE PALAFRUGELL 4 PaX,4629712,Immo Cala Marquesa,,Palafrugell,41.88876,3.18945,Entire home/apt,99,1,1,10/30/21,0.48,90,0,1,HUTG-057244
49104594,Casa apareada con piscina comunitaria,10450924,The Goldhome,,Castelló d'Empúries,42.25315,3.10116,Entire home/apt,108,1,0,,,28,354,0,HUTG-011995
49105679,Modern villa with pool and sea view,37865833,Sa Punta Costa Brava S.L.,,Pals,41.97951,3.19502,Entire home/apt,490,3,0,,,51,0,0,HUTG-056857
49107066,Apartamento con piscina en Platja d'Aro,239698890,Treumal,,Castell-Platja d'Aro,41.82648,3.07832,Entire home/apt,999,1,0,,,4,182,0,ATG001333
49107890,"√Ätic a Portbou cèntric, a 100m de la platja",122267238,Laia,,Portbou,42.42646,3.15734,Entire home/apt,75,7,5,8/28/21,0.97,1,0,5,Exempt
49113407,"√Åtico duplex con mini piscina,  terraza   y  wifi",36798218,Andres,,Cadaqués ,42.29401,3.27911,Entire home/apt,150,5,9,9/6/21,1.19,2,350,9,HUTG-007072
49119030,Alojamiento Vacaional 11 habitaciones,42413526,Mas Carreras 1846,,Bordils,42.0378,2.89889,Entire home/apt,1591,2,1,8/1/21,0.2,3,282,1,HG002471
49119573,Apartamento de dos habitaciones con piscina en Platja d'Aro,239698890,Treumal,,Castell-Platja d'Aro,41.82537,3.07691,Entire home/apt,1199,1,2,8/31/21,0.39,4,1,2,ATG001333
49119622,Apartamento de dos habitaciones con piscina en Platja d'Aro,239698890,Treumal,,Castell-Platja d'Aro,41.82495,3.07729,Entire home/apt,1199,1,0,,,4,182,0,ATG001333
49121000,Naturalesa i platja tot al costat!! wifi i garatge,69150090,Imma I Paula,,Sant Feliu de Guíxols,41.79495,3.0427,Entire home/apt,60,3,0,,,63,10,0,HUTB-004505
49121109,PLETERA 367: 3 bedroom house with private garden and community pool,105691048,Sistachrentals,,Torroella de Montgrí,42.0367,3.19084,Entire home/apt,266,5,2,8/21/21,0.32,50,0,2,HUTG-010256
49124751,Modern studio 50 m. from the beach with private parking space,180894699,Renate,,Roses,42.26487,3.15735,Entire home/apt,583,3,5,8/22/21,0.65,29,0,5,HUTG-051036
49126117,"""Duplex"" nuevo muy soleado y acogedor",36798218,Andres,,Alp,42.33654,1.93455,Entire home/apt,160,5,2,12/9/21,0.45,2,327,2,HUTG-056776
49133824,Magnífico apartemento vista al mar Estartit,215378024,Alfons,,Torroella de Montgrí,42.05381,3.19517,Entire home/apt,72,4,0,,,1,365,0,HUTG-057009
49134398,Apartamento centro de Llafranc. Parking opcional,35851283,Ester,,Palafrugell,41.89562,3.1962,Entire home/apt,111,2,3,8/21/21,0.41,1,347,3,HUTG019838
49138882,Roses Sea View Apartment Nr. 1,110947168,Louisa,,Roses,42.24235,3.20518,Entire home/apt,69,7,1,8/27/21,0.24,2,0,1,HUTG-021356
49141234,Bonito apartamento en centro de Playa de Aro.,47105142,Irina,,Castell-Platja d'Aro,41.82365,3.06585,Entire home/apt,101,2,8,9/12/21,1.09,1,243,8,HUTG-057372
49149516,Santa Margarida CoZy LoFt,27815634,Ursi,,Roses,42.26453,3.14722,Entire home/apt,100,5,3,8/27/21,0.62,1,364,3,HUTG000229
49151869,Casa en Calella de Palafrugell  con parquing,396450949,Joan,,Palafrugell,41.88952,3.18371,Entire home/apt,200,3,2,8/20/21,0.36,1,0,2,HUTG-057615
49152709,Cozy beach-front studio with amazing sea view,396457624,Margarita,,Castelló d'Empúries,42.23744,3.12366,Entire home/apt,55,2,7,9/5/21,1.39,1,357,7,HUTG-008787
49152822,Estudio EL SOL II (201),352521408,Montserrat,,Tossa de Mar,41.72015,2.92814,Entire home/apt,60,3,3,8/5/21,0.48,10,89,3,HUTG-000076
49164440,Cal Mayoral,8472875,Welcome,,Puigcerdà,42.43004,1.92962,Entire home/apt,229,2,0,,,54,0,0,HUTG-056960
49164902,"Sa Riera Secluded, Modern, 100% private, Sea views",35380958,Virginia,,Begur,41.96129,3.20501,Entire home/apt,271,4,1,6/27/21,0.16,1,0,1,HUTG-024540
49168311,0056-GRAN RESERVA Apartment under renovation 2022 near the beach,132017348,Apart-Rent,,Castelló d'Empúries,42.24172,3.12512,Entire home/apt,94,1,0,,,121,94,0,HUTG-008151
49171968,Alquiler de embarcación (Llançà),395264082,Adria,,Llançà,42.37273,3.16282,Entire home/apt,250,1,0,,,1,365,0,Exempt
49173099,"LOFT WITH CHARM, WITHIN AN ARTISTIC SPACE",238934089,Jaume,,Calonge,41.85178,3.11703,Entire home/apt,75,2,9,10/31/21,1.5,1,86,9,Exempt
49174019,"√Åtco en Blanes Centro, con gran terraza",396640490,Jordi,,Blanes,41.67118,2.78427,Entire home/apt,145,2,0,,,1,121,0,HUTG-059412
49175294,"VILLA LAURA(6 pers.), Lloret de Mar | Private pool",396656872,Niclas,,Vidreres,41.7562,2.81127,Entire home/apt,200,4,1,7/6/21,0.17,1,298,1,HUTG-004670
49183913,"211-Apartamento,situado en el corazón de Cadaqués .",198562674,Agencia Pianc,,Cadaqués ,42.28776,3.27673,Entire home/apt,112,4,14,12/8/21,1.89,21,350,14,HUTB-056274
49183954,"Villa Jolie-LloretHoliday, private pool, barbecue, mountain views",118934271,Lloret Holiday,,Lloret de Mar,41.72473,2.80896,Entire home/apt,149,1,1,8/14/21,0.21,106,134,1,HUTG-016166
49186386,Nice apartment of view on the harbour and Marina-181,175624143,Beatrice,,Castelló d'Empúries,42.25006,3.13004,Entire home/apt,61,1,0,,,24,351,0,HUTB-006253
49186453,Apartamento Delta Muga 1-33  de 2 habitaciones con vistas al mar,19424442,Aura,,Castelló d'Empúries,42.2388,3.1251,Entire home/apt,85,7,0,,,8,354,0,HUTG-051706
49189800,Can Prat 1,179429125,CanSalvans,,Ripoll,42.19405,2.19278,Entire home/apt,132,2,0,,,14,177,0,HUTG-056988
49195541,Stylish independent house in Empordà,24038271,Daniel,,Viladamat,42.13255,3.07684,Entire home/apt,55,1,19,11/7/21,3,2,175,19,Exempt
49201511,Casa de poble a Vilaür amb gran jardí,349594773,Elisabet,,Vilaür,42.14231,2.95271,Entire home/apt,129,2,0,,,3,177,0,HUTG-055368
49202884,APARTAMENTO CON VISTAS AL MAR - CENTRAL BAJO 4,20931089,Rosesaparts,,Roses,42.24796,3.18339,Entire home/apt,215,2,1,8/14/21,0.22,68,38,1,HUTG-013766
49203536,Villa El Cimblau with panoramic sea views and private pool,132635058,Rent Costa Brava,,Castell-Platja d'Aro,41.8253,3.04796,Entire home/apt,359,1,0,,,33,65,0,HUTG-056680
49204150,"Escapada per famílies, a Llers - Alt Empordà",396899060,Nuri,,Llers,42.29755,2.91091,Entire home/apt,225,2,1,5/16/21,0.13,1,357,1,PG-000752
49204266,Estudio reformado con piscina en Platja d'Aro,396056020,Benelux,,Castell-Platja d'Aro,41.80918,3.06087,Entire home/apt,300,1,2,9/30/21,0.46,18,1,2,ATG000073
49204654,0053-GRAN RESERVA Apartment near the beach,132017348,Apart-Rent,,Castelló d'Empúries,42.23984,3.12629,Entire home/apt,73,1,1,8/30/21,0.24,121,261,1,HUTG-013938
49206380,Estudio reformado con piscina en Platja d'Aro,396056020,Benelux,,Castell-Platja d'Aro,41.80765,3.06065,Entire home/apt,200,1,2,9/5/21,0.43,18,179,2,ATG000073
49207018,Estudio reformado con piscina en Platja d'Aro,396056020,Benelux,,Castell-Platja d'Aro,41.80797,3.059,Entire home/apt,300,1,0,,,18,179,0,ATG000073
49208198,Apartamento de dos habitaciones reformado con piscina en Platja d'Aro,396056020,Benelux,,Castell-Platja d'Aro,41.80952,3.06085,Entire home/apt,300,1,0,,,18,1,0,ATG000073
49208784,Apartamento de dos habitaciones reformado con piscina en Platja d'Aro,396056020,Benelux,,Castell-Platja d'Aro,41.80916,3.06029,Entire home/apt,200,1,1,7/27/21,0.19,18,177,1,ATG000073
49208807,Apartamento de dos habitaciones reformado con piscina en Platja d'Aro,396056020,Benelux,,Castell-Platja d'Aro,41.80755,3.06079,Entire home/apt,300,1,0,,,18,177,0,ATG000073
49210728,IVAN-01 Bonito Apart. Piscina 500 m playa LLafranc,13699487,Ivan,,Palafrugell,41.89875,3.19228,Entire home/apt,81,2,1,7/18/21,0.18,1,358,1,HUTG-011273
49219519,Apartamento de una habitación reformado con piscina en Platja d'Aro,396056020,Benelux,,Castell-Platja d'Aro,41.80782,3.06028,Entire home/apt,345,1,2,9/22/21,0.45,18,1,2,ATG000073
49219536,Apartamento de una habitación reformado con piscina en Platja d'Aro,396056020,Benelux,,Castell-Platja d'Aro,41.80808,3.06103,Entire home/apt,345,1,0,,,18,182,0,ATG000073
49219550,Apartamento de una habitación reformado con piscina en Platja d'Aro,396056020,Benelux,,Castell-Platja d'Aro,41.80917,3.06105,Entire home/apt,230,1,2,8/27/21,0.43,18,182,2,ATG000073
49219551,La suite bed and breakfast,353056822,Mar,,Canet d'Adri,42.03599,2.73415,Private room,120,1,2,8/15/21,0.27,2,365,2,HUTG-052961
49219938,"Grande maison accès plage à pied, vue mer, piscine",47469544,FAbrice,,L'Escala,42.11321,3.16953,Entire home/apt,500,7,1,7/24/21,0.19,2,330,1,HUTG-057130
49220154,Apartamento de una habitación en planta baja frente a la piscina en Platja d'Aro,396056020,Benelux,,Castell-Platja d'Aro,41.80757,3.05902,Entire home/apt,362,1,2,10/8/21,0.5,18,1,2,ATG000073
49220348,Apartamento de una habitación en planta baja frente a la piscina en Platja d'Aro,396056020,Benelux,,Castell-Platja d'Aro,41.80775,3.06078,Entire home/apt,242,1,1,8/6/21,0.2,18,182,1,ATG000073
49220385,Apartamento de una habitación en planta baja frente a la piscina en Platja d'Aro,396056020,Benelux,,Castell-Platja d'Aro,41.80943,3.05894,Entire home/apt,362,1,0,,,18,182,0,ATG000073
49220632,Beautiful modern house with private pool-381,175624143,Beatrice,,Castelló d'Empúries,42.24085,3.12051,Entire home/apt,182,1,1,6/27/21,0.16,24,198,1,HUTB-036212
49220633,Beautiful modern house with private swimming pool-382,175624143,Beatrice,,Castelló d'Empúries,42.24026,3.12106,Entire home/apt,182,1,0,,,24,333,0,HUTB-036212
49220990,Apartamento de dos habitaciones con jardín privado en Platja d'Aro,396056020,Benelux,,Castell-Platja d'Aro,41.80844,3.06033,Entire home/apt,345,1,0,,,18,168,0,ATG000073
49221027,Apartamento de dos habitaciones con jardín privado en Platja d'Aro,396056020,Benelux,,Castell-Platja d'Aro,41.80817,3.06036,Entire home/apt,345,1,0,,,18,1,0,ATG000073
49221063,Apartamento de dos habitaciones con jardín privado en Platja d'Aro,396056020,Benelux,,Castell-Platja d'Aro,41.80928,3.06104,Entire home/apt,230,1,0,,,18,168,0,ATG000073
49221130,Casa con chimenea y calefacción en Pals,245164528,Xavier,,Pals,41.98025,3.16958,Entire home/apt,175,2,9,9/26/21,1.45,1,274,9,HUTG-057101
49221337,Apartamento de 3 habitaciones con jardín privado en Platja d'Aro,396056020,Benelux,,Castell-Platja d'Aro,41.80848,3.06101,Entire home/apt,375,1,2,9/10/21,0.48,18,1,2,ATG000073
49221363,Apartamento de 3 habitaciones con jardín privado en Platja d'Aro,396056020,Benelux,,Castell-Platja d'Aro,41.80787,3.05896,Entire home/apt,375,1,0,,,18,160,0,ATG000073
49221445,Apartamento de 3 habitaciones con jardín privado en Platja d'Aro,396056020,Benelux,,Castell-Platja d'Aro,41.80816,3.05906,Entire home/apt,250,1,0,,,18,160,0,ATG000073
49221817,Apartamento de una habitación con piscina en l'Escala,396056739,Provenzal,,L'Escala,42.12408,3.13559,Entire home/apt,210,1,0,,,6,182,0,HUTG020542
49221861,Apartamento de una habitación con piscina en l'Escala,396056739,Provenzal,,L'Escala,42.12451,3.13492,Entire home/apt,210,1,0,,,6,182,0,HUTG020542
49221870,Apartamento de una habitación con piscina en l'Escala,396056739,Provenzal,,L'Escala,42.12397,3.13673,Entire home/apt,220,1,0,,,6,1,0,HUTG020542
49222169,Apartamento de 2 habitaciones con piscina en l'Escala,396056739,Provenzal,,L'Escala,42.12415,3.13509,Entire home/apt,253,1,4,9/10/21,0.69,6,1,4,HUTG020542
49222186,Apartamento de 2 habitaciones con piscina en l'Escala,396056739,Provenzal,,L'Escala,42.12443,3.13667,Entire home/apt,242,1,1,9/25/21,0.31,6,182,1,HUTG020542
49222233,Apartamento de 2 habitaciones con piscina en l'Escala,396056739,Provenzal,,L'Escala,42.12238,3.13505,Entire home/apt,242,1,0,,,6,182,0,HUTG020542
49222554,JARDINS 118: Apartamento de 2 dormitorios con piscina,105691048,Sistachrentals,,Torroella de Montgrí,42.04866,3.19049,Entire home/apt,133,5,2,8/21/21,0.33,50,0,2,HUTG-006099
49226223,CASA UNIFAMILIAR 8 pax con jardín  URTX - CERDANYA,113496597,Mediterranean,,Fontanals de Cerdanya,42.38711,1.91052,Entire home/apt,310,5,0,,,1,110,0,HUTG-042011
49237726,APARTAMENTO CON VISTAS AL MAR - CENTRAL BJ 3,20931089,Rosesaparts,,Roses,42.24812,3.18337,Entire home/apt,195,2,0,,,68,363,0,HUTG-012563
49239272,"Relax, comfort, platja i piscina!",69150090,Imma I Paula,,Sant Feliu de Guíxols,41.791664,3.043286,Entire home/apt,150,7,0,,,63,0,0,HUTB-053423
49241094,Tents Niuet / Tenda Niuet,167318801,Angie,,Ultramort,42.03689,3.03408,Entire home/apt,66,1,0,,,5,314,0,KG-000166
49241112,Wooden Chalet Gran Montori,167318801,Angie,,Ultramort,42.0333,3.03049,Entire home/apt,215,3,0,,,5,313,0,KG-000166
49241453,Acogedora casita familiar Costa Brava,160042839,Jordi,,Torroella de Montgrí,42.01068,3.19023,Entire home/apt,270,6,1,8/7/21,0.21,1,252,1,Exempt
49241515,Lodge MontgríLodge Montgrí,167318801,Angie,,Ultramort,42.03244,3.03022,Entire home/apt,156,1,0,,,5,316,0,KG-000166
49241668,Glamping Niu,167318801,Angie,,Ultramort,42.03143,3.02935,Entire home/apt,162,3,0,,,5,139,0,KG-000166
49242894,La Miranda,11251941,Aic Cadaqués  SL,,Cadaqués ,42.289619,3.28223,Entire home/apt,210,3,2,10/30/21,0.39,41,0,2,HUTG-055388
49244253,Beautiful newly renovated apartment with sea view!,263841355,Holidays Vacances,,Palamós,41.84956,3.13003,Entire home/apt,7164,1,3,7/23/21,0.43,32,0,3,HUTG-006245
49251126,Peque√±o y acogedor apartamento en el centro Begur,202464680,Fina,,Begur,41.95286,3.20675,Entire home/apt,94,2,10,11/1/21,1.73,2,240,10,HUTG-056792
49251616,Irene - Apartamento con patio,11251941,Aic Cadaqués  SL,,Cadaqués ,42.289528,3.281604,Entire home/apt,130,2,4,11/1/21,1.03,41,0,4,HUTG-056817
49253535,Mediterranean House with private pool in Palamós,142365739,Angel,,Palamós,41.84952,3.13449,Entire home/apt,211,2,4,8/29/21,0.63,4,91,4,HUTG-056540
49257633,–£–¥–æ–±–Ω—ã–µ –∞–ø–∞—Ä—Ç–∞–º–µ–Ω—Ç—ã –≤ 5-–º–∏–Ω—É—Ç–∞—Ö –æ—Ç –º–æ—Ä—è,397378004,Andrey,,Lloret de Mar,41.69476,2.82847,Entire home/apt,100,7,0,,,1,358,0,HUTG-021290
49257998,Precioso piso vacacional en Palamós,249671056,Majose,,Palamós,41.85901,3.12898,Entire home/apt,131,5,1,8/19/21,0.22,1,117,1,Hutg-028462
49266200,Acogedor apartamento en Roses con vistas al mar,397477073,Yanina,,Roses,42.25418,3.18343,Entire home/apt,75,2,2,9/5/21,0.42,1,178,2,HUTG-008218
49271032,Chalet ideal para rutas por la naturaleza. 2p,211648272,Kevin,,Montagut i Oix,42.2241,2.57629,Private room,40,1,13,12/19/21,1.75,2,361,13,Exempt
49271345,NIU DEL FAR,103703420,Marc,,Palamós,41.84489,3.12765,Entire home/apt,79,2,8,9/11/21,1.33,1,73,8,Exempt
49272615,Singular atractivo apartamento a 150m de la playa,267410988,Dino,,Palamós,41.84779,3.13043,Entire home/apt,103,2,4,8/2/21,0.72,2,353,4,HUTB-987897
49272865,Cómoda e íntima Villa. 4 suites + 4 hab. + 2 ba√±os,397543866,Maria,,Lloret de Mar,41.73586,2.79267,Entire home/apt,614,2,2,10/3/21,0.41,1,268,2,HUTG-013456
49272948,"Can Gori, turisme rural",589299,Can Gori,,Peralada,42.30369,3.03244,Entire home/apt,213,2,4,8/27/21,0.56,1,124,4,PG-000394
49273031,AwayDays | Minimal Apartment with Incredible Views,52738388,Thomas,,Castelló d'Empúries,42.24398,3.12869,Entire home/apt,122,7,0,,,16,214,0,HUTG-052136
49282453,Vcation-Villas * Apt. St. Marti  pocos de la playa,7874757,Jorge,,Lloret de Mar,41.69781,2.84578,Entire home/apt,76,7,0,,,17,88,0,HUTG-005104
49282792,MAR I VENT FLAT IN FIRST BEACH LINE,127955218,Costa Brava Si,,Castell-Platja d'Aro,41.81449,3.06793,Entire home/apt,7164,1,1,8/28/21,0.24,51,0,1,HUTG-000001
49282950,Pool Boutique Apartment,33126455,Eric,,Girona,41.98606,2.82752,Entire home/apt,307,5,5,10/11/21,0.63,1,96,5,HUTG037386
49283592,Casa a la Natura ideal estades vitals.,397650139,Jaume,,Sant Joan de les Abadesses,42.22808,2.275,Entire home/apt,299,15,0,,,1,340,0,PG-000977
49284811,Habitación con sala de estar en Agroturismo,62264867,Joan,,Fontanilles,42.01907,3.09314,Private room,123,1,0,,,10,329,0,PG-000484
49284909,MAS DELS NOGUERS,95415596,Ceigrup,,Torroella de Montgrí,42.03901,3.15997,Entire home/apt,680,1,3,9/12/21,0.42,432,276,3,HUTG-006684
49284938,Apartment to rent in Tamariu,117908511,Marta,,Palafrugell,41.91872,3.20768,Entire home/apt,144,1,1,9/4/21,0.25,118,0,1,HUTG-049554
49285352,Elena 8 con vistas al mar,162235748,Kerstin,,Tossa de Mar,41.71273,2.90114,Entire home/apt,57,4,1,10/2/21,0.33,55,28,1,hutg015903
49285880,WORKATION. DO YOU TELE-WORK? DO YOU WANT TO GET OUT OF THE ROUTINE? APARTMENT WITH WIFI. It 2ND LINE OF BEACH OF SANTA MARGARITA.,118843730,Global Immo,,Roses,42.26262,3.14998,Entire home/apt,100,1,6,10/23/21,0.82,71,0,6,HUTG-005600
49286212,Apartament amb piscina i parquing.Baixos amb jardí,12346740,Raimon,,Palafrugell,41.89439,3.18172,Entire home/apt,93,1,22,11/7/21,2.8,60,332,22,HUTG-061003
49288740,Apartament cèntric amb bones vistes.,35795720,Albert,,Girona,41.97757,2.81298,Entire home/apt,69,1,24,12/29/21,3.71,1,262,24,HUTG-058079
49291048,"els Estudis d'Oix, atura't i gaudeix...",3847697,Mercè,,Montagut i Oix,42.27215,2.52876,Entire home/apt,175,2,7,12/29/21,2.16,1,203,7,HUTG-057858
49291475,Empuriabrava 500m de la plage de la Rubina,20977129,Denis,,Castelló d'Empúries,42.25182,3.12973,Entire home/apt,129,5,8,11/6/21,1.28,1,330,8,HUTG-020654
49299282,La Pinta 4 Bj,386833412,Agi Apartments,,Roses,42.26581,3.17035,Entire home/apt,116,1,2,10/3/21,0.3,186,241,2,HUTG-023140
49299713,Blau i rural - casa rural singular i moderna,308700439,More Holiday,,Vilaür,42.14447,2.95296,Entire home/apt,499,2,1,7/4/21,0.17,28,178,1,HUTG-057181
49299859,Dreaming Costa Brava,78065263,Integral,,Palamós,41.84423,3.12946,Entire home/apt,350,7,0,,,34,0,0,HUTG-112121
49300665,Budget Beach Studio 21,46301657,Jeanine,,Calonge,41.84981,3.10887,Entire home/apt,80,2,24,11/28/21,3.03,23,247,24,HUTG-056446
49300909,Bonito apartamento primera línea playa. Parking.,397801759,Lourdes,,L'Escala,42.11402,3.14273,Entire home/apt,95,5,8,11/5/21,1.3,1,364,8,HUTG-057527
49309053,Blue Tossa for 6 persons.,107255064,Sebastien - Interhome Group,,Tossa de Mar,41.719814,2.931317,Entire home/apt,9,1,0,,,97,224,0,HUTG-021280
49309062,Green Club A for 4 persons.,113497406,Sabrina - Interhome Group,,Pals,41.995914,3.189941,Entire home/apt,9,1,0,,,68,186,0,HUTG-007836
49309089,Port Ducal for 4 persons.,113039023,Marina - Interhome Group,,Castelló d'Empúries,42.250427,3.133309,Entire home/apt,9,1,0,,,54,168,0,HUTG-012063
49309099,Sol i Mar for 4 persons.,163505705,Marta - Interhome Group,,L'Escala,42.113934,3.138151,Entire home/apt,9,1,0,,,45,131,0,HUTG-006125
49309100,Port Pals C II for 4 persons.,113497406,Sabrina - Interhome Group,,Pals,42.000652,3.195344,Entire home/apt,9,1,0,,,68,178,0,HUTG-003147
49309109,Port Pals FIII for 4 persons.,113497406,Sabrina - Interhome Group,,Pals,42.000938,3.193914,Entire home/apt,9,1,0,,,68,154,0,HUTG-011816
49309110,Bahia for 4 persons.,113039023,Marina - Interhome Group,,Castelló d'Empúries,42.244129,3.128929,Entire home/apt,9,1,0,,,54,306,0,HUTG-017561
49309115,El Gato for 6 persons.,163377847,Marina - Interhome Group,,Llançà,42.356182,3.170138,Entire home/apt,9,1,0,,,79,346,0,HUTG-001482
49309118,Willis for 4 persons.,107255064,Sebastien - Interhome Group,,Tossa de Mar,41.748615,2.966225,Entire home/apt,9,1,0,,,97,223,0,HUTG-031618
